id,code,name
122389,I63.205,基底动脉闭塞脑梗死
122390,I63.206,基底动脉狭窄脑梗死
123367,I97.101,瓣膜置换术后心脏功能衰竭
123369,I97.200,乳房切除术后淋巴水肿综合征
123370,I97.800,循环系统的其他操作后疾患，不可归类在他处者
123372,I97.800x002,动脉导管未闭封堵术后残余分流
123373,I97.800x004,上肢动脉穿刺后痉挛
123374,I97.800x005,室间隔缺损修补术后残余分流
123375,I97.800x006,手术后腹主动脉阻塞
123376,I97.800x008,房间隔缺损修补术后残余分流
143148,Z95.801,周围血管成形术后状态
143149,Z95.900,具有心脏和血管植入物和移植物
143150,Z96.000,具有泌尿生殖器植入物
143151,Z96.001,输尿管内支架
143153,Z96.101,人工晶体植入术后
143154,Z96.102,带晶状体眼的人工晶体植入术后
143155,Z96.200,具有耳科学和听力学植入物
143157,Z96.200x005,镫骨装置植入状态
143158,Z96.201,人工耳蜗植入
143159,Z96.300,具有人工喉
143160,Z96.400,具有内分泌科植入物
111830,B35.000,须癣和头癣
111831,B35.000x001,癣菌性须疮
111832,B35.001,头癣
111833,B35.002,须癣
111834,B35.003,脓癣
111835,B35.100,甲癣
111836,B35.100x002,皮肤癣菌性甲床炎
111837,B35.200,手癣
111838,B35.300,脚癣
111839,B35.400,体癣
111840,B35.500,叠瓦癣
112862,C41.009,鼻骨恶性肿瘤
112863,C41.010,颧骨恶性肿瘤
112864,C41.011,上颌骨恶性肿瘤
112865,C41.012,眉弓恶性肿瘤
112866,C41.100,下颌骨恶性肿瘤
112867,C41.100x002,髁突恶性肿瘤
112868,C41.200,脊柱恶性肿瘤
112869,C41.200x005,椎骨恶性肿瘤
112870,C41.201,颈椎恶性肿瘤
112871,C41.202,胸椎恶性肿瘤
112872,C41.203,腰椎恶性肿瘤
112873,C41.300,肋骨、胸骨和锁骨恶性肿瘤
112874,C41.300x002,锁骨恶性肿瘤
112875,C41.301,胸骨恶性肿瘤
112876,C41.302,肋骨恶性肿瘤
112877,C41.400,盆骨、骶骨和尾骨恶性肿瘤
112878,C41.400x008,髋关节恶性肿瘤
112879,C41.400x009,髋臼恶性肿瘤
112880,C41.401,盆骨恶性肿瘤
112881,C41.402,髋骨恶性肿瘤
112882,C41.403,骶骨恶性肿瘤
112883,C41.404,耻骨恶性肿瘤
112884,C41.405,尾骨恶性肿瘤
112885,C41.406,髂骨恶性肿瘤
112886,C41.800,骨和关节软骨交搭跨越恶性肿瘤的损害
112888,C41.900,骨和关节软骨恶性肿瘤
123312,I89.006,小肠淋巴管扩张
123314,I89.008,阴囊淋巴水肿
123315,I89.009,非丝虫性象皮肿
123316,I89.010,淋巴回流障碍
123317,I89.100,淋巴管炎
123318,I89.100x002,慢性淋巴管炎
123320,I89.800,淋巴管和淋巴结其他特指的非感染性疾患
123321,I89.800x002,非丝虫性乳糜胸
123322,I89.800x006,乳糜性腹水
123323,I89.800x007,乳糜性胸水
123325,I89.800x011,脂肪黑变性网状细胞增多
123326,I89.800x012,乳糜回流障碍
123327,I89.800x013,乳糜反流
123328,I89.800x014,乳糜瘘
123329,I89.800x015,颈部乳糜瘘
123331,I89.800x017,继发性乳糜胸
123332,I89.800x018,肺淋巴回流淤滞
123333,I89.800x019,腹膜后乳糜囊肿
123334,I89.800x020,颈部乳糜囊肿
123336,I89.800x022,腋窝乳糜囊肿
118455,F31.901,双相情感障碍Ⅰ型
118456,F31.902,躁郁症
118457,F32.000,轻度抑郁发作
118458,F32.000x002,不伴有躯体症状的轻度抑郁发作
118459,F32.000x011,伴有躯体症状的轻度抑郁发作
118460,F32.100,中度抑郁发作
118461,F32.100x002,不伴有躯体症状的中度抑郁发作
118462,F32.100x011,伴有躯体症状的中度抑郁发作
118463,F32.200,不伴有精神病性症状的重度抑郁发作
118464,F32.300,伴有精神病性症状的重度抑郁发作
118465,F32.301,抑郁性精神病
118466,F32.800,抑郁发作，其他的
118467,F32.800x001,抑郁性木僵
118468,F32.800x002,难治性抑郁症
118469,F32.801,更年期抑郁症
118470,F32.802,非典型抑郁症
118471,F32.900,抑郁发作
118472,F32.901,抑郁状态
118473,F32.902,反应性抑郁症
118474,F33.000,复发性抑郁障碍，目前为轻度发作
118475,F33.000x002,"复发性抑郁障碍,目前为伴有躯体症状的轻度发作"
118476,F33.000x011,"复发性抑郁障碍,目前为不伴有躯体症状的轻度发作"
118477,F33.100,复发性抑郁障碍，目前为中度发作
118478,F33.100x002,"复发性抑郁障碍,目前为伴有躯体症状的中度发作"
118479,F33.100x011,"复发性抑郁障碍,目前为不伴有躯体症状的中度发作"
118480,F33.200,复发性抑郁障碍，目前为不伴有精神病性症状的重度发作
118482,F33.400,复发性抑郁障碍，目前为缓解状态
118483,F33.800,复发性抑郁障碍，其他的
118485,F34.000,环性气质
118486,F34.001,环性心境人格
118487,F34.002,情感性人格障碍
118488,F34.100,恶劣心境
118489,F34.101,神经官能性抑郁症
118491,F34.800,持久的心境［情感］障碍，其他的
118492,F34.900,心境［情感］障碍，持久的
118493,F38.000,单次发作的心境［情感］障碍，其他的
118495,F38.001,混合性情感发作
118496,F38.100,复发性心境［情感］障碍，其他的
118497,F38.100x001,复发心境(情感)障碍
118498,F38.100x002,复发性短暂性抑郁障碍
118500,F39.x00,心境［情感］障碍
119369,G40.306,青少年失神癫痫
119370,G40.307,肌阵挛失神癫痫
119371,G40.308,全面惊厥性癫痫持续状态
119372,G40.309,良性新生儿惊厥
119373,G40.310,进行性肌阵挛性癫痫
119375,G40.400,"全身性癫痫和癫痫综合征,其他的"
136641,S39.002,开放性腰大肌断裂
137665,S85.900x001,小腿血管损伤
137666,S86.000,跟腱损伤
137667,S86.001,跟腱断裂
137668,S86.100,在小腿水平的后部肌群的其他肌肉和肌腱损伤
137669,S86.100x001,小腿后部肌群和肌腱损伤
137670,S86.100x002,小腿后部肌群肌肉损伤
137671,S86.100x003,小腿后部肌群肌腱损伤
137672,S86.200,在小腿水平的前部肌群的肌肉和肌腱损伤
137673,S86.200x002,小腿前部肌群肌腱损伤
137674,S86.201,小腿水平前部肌群肌腱损伤
136849,S48.900,在肩和上臂水平的创伤性切断
136850,S49.700,肩和上臂多处损伤
136851,S49.800,肩和上臂其他特指的损伤
136852,S49.900,肩和上臂损伤
136853,S49.900x001,肩部损伤
136854,S49.901,上臂损伤
136855,S50.000,肘挫伤
136856,S50.100,前臂其他和未特指部位的挫伤
136857,S50.101,前臂挫伤
136858,S50.700,前臂的多处浅表损伤
136859,S50.701,前臂多处擦伤
136860,S50.800,前臂的其他浅表损伤
136861,S50.800x011,前臂擦伤
136862,S50.800x021,前臂水泡
136863,S50.800x031,前臂虫咬伤
136864,S50.800x041,前臂浅表异物
136865,S50.800x081,肘关节浅表损伤
136866,S50.900,前臂浅表损伤
136867,S50.901,肘浅表损伤
136868,S51.000,肘开放性伤口
136869,S51.700,前臂多处开放性伤口
136871,S51.800x011,前臂开放性损伤伴骨折
136872,S51.800x021,前臂开放性损伤伴脱位
136873,S51.900,前臂开放性伤口
136874,S51.901,开放性前臂损伤
136876,S52.000x001,肘关节骨折
136877,S52.000x002,尺骨近端骨折
136878,S52.000x012,尺骨鹰嘴骨骺分离
136879,S52.000x021,尺骨冠突骨折
136882,S52.002,蒙特贾骨折脱位
136883,S52.010,开放性尺骨上端骨折
136884,S52.011,开放性鹰嘴骨折
136885,S52.100,桡骨上端骨折
136887,S52.100x002,桡骨近端骨骺分离
136888,S52.100x012,桡骨头骨骺分离
136889,S52.100x091,桡骨近端多发性骨折
136890,S52.101,桡骨头骨折
136891,S52.102,桡骨颈骨折
136893,S52.200,尺骨干骨折
136894,S52.200x011,孟氏骨折
136895,S52.201,尺骨骨折
136896,S52.210,开放性尺骨干骨折
143161,Z96.401,胰岛素泵植入状态
143162,Z96.500,具有牙根和下颌骨植入物
143163,Z96.600,具有矫形外科关节植入物
143164,Z96.600x001,具有关节置入物
143165,Z96.600x011,具有肩关节置入物
143166,Z96.600x031,具有腕关节置入物
143167,Z96.600x061,具有踝关节置入物
143169,Z96.602,人工膝关节
143170,Z96.603,人工肘关节
143171,Z96.700,具有其他骨和腱的植入物
143172,Z96.701,颅骨板植入物
143173,Z96.800,具有其他特指的功能性植入物
143174,Z96.900,具有功能性植入物
143175,Z97.000,具有人工眼
143176,Z97.000x001,义眼
143177,Z97.000x002,人工义眼托植入状态
143179,Z97.100x001,具有人工肢体
143180,Z97.200,具有假牙装置（完全）（部分）
143181,Z97.200x001,具有假牙装置
143182,Z97.300,具有眼镜和接触镜
143183,Z97.300x002,具有接触镜
143184,Z97.301,配戴眼镜
143185,Z97.400,具有外部助听器
143186,Z97.500,子宫内具有避孕装置
143187,Z97.500x001,具有子宫内避孕装置
143188,Z97.800,具有其他特指的装置
143189,Z98.000,肠搭桥术和吻合术状态
143190,Z98.000x001,肠搭桥状态
143191,Z98.000x002,肠吻合状态
143192,Z98.100,关节固定术状态
143193,Z98.200,具有脑脊液引流装置
143194,Z98.200x001,脑脊液分流状态
142308,Z45.804,更换胆管支架
142309,Z45.805,取除胆管支架
142310,Z45.806,取除宫颈管支架
142311,Z45.807,安装阴道模具
142312,Z45.900,植入装置的调整和管理
142314,Z46.100,助听器的安装和调整
142315,Z46.200,有关神经系统和特种感觉的其他装置的安装和调整
142316,Z46.200x001,取出神经系统治疗装置
142318,Z46.201,听觉代替装置
142319,Z46.202,视觉代替装置
142320,Z46.300,假牙装置的安装和调整
142321,Z46.300x001,假牙的安装和调整
142322,Z46.400,正牙装置的安装和调整
111647,B17.904,急性肝炎，未特指
111648,B18.000,慢性乙型病毒性肝炎，伴有δ因子
111649,B18.001,慢性乙型丁型病毒性肝炎
111651,B18.003,慢性乙型丁型病毒性肝炎中度
111652,B18.004,慢性乙型丁型病毒性肝炎重度
111653,B18.100,慢性乙型病毒性肝炎，不伴有δ因子
123337,I89.800x023,胸壁乳糜囊肿
123338,I89.800x024,躯干乳糜囊肿
123339,I89.800x025,盆腔乳糜囊肿
123340,I89.800x026,会阴区乳糜囊肿
123342,I89.800x028,腹壁乳糜囊肿
123343,I89.800x029,腰背部乳糜囊肿
123344,I89.800x030,臀部乳糜囊肿
123345,I89.800x031,下肢乳糜囊肿
123346,I89.800x032,子宫乳糜反流
123347,I89.800x033,阴道乳糜反流
123348,I89.801,肠系膜乳糜囊肿
123349,I89.802,淋巴管瘘
123350,I89.803,非丝虫性乳糜性腹水
123351,I89.804,胸导管断裂
123352,I89.806,淋巴结钙化
123353,I89.807,乳糜胸
123354,I89.900,淋巴管和淋巴结非感染性疾患
123355,I95.000,特发性低血压
123356,I95.100,直立性低血压
123357,I95.101,体位性低血压
123358,I95.200,药物性低血压
123359,I95.800,低血压，其他的
123360,I95.800x001,慢性低血压
123361,I95.900,低血压
123362,I97.000,心脏切开术后综合征
123363,I97.000x002,心包切开术后综合征
123364,I97.001,心脏手术后低心排综合征
123365,I97.100,心脏外科手术后的其他功能性障碍
123366,I97.100x004,手术后心力衰竭伴肺水肿
124465,K06.000x002,局部性牙龈退缩
124466,K06.000x003,感染后牙龈退缩
124467,K06.000x004,手术后牙龈退缩
124468,K06.100,牙龈增厚
124469,K06.100x001,牙龈增生
124470,K06.100x002,药物性牙龈增生
124472,K06.200,与创伤有关的牙龈和无牙牙槽嵴损害
124473,K06.800,牙龈和无牙牙槽嵴其他特指的疾患
124474,K06.800x009,牙周巨细胞肉芽肿
143010,Z90.200,肺(部分)后天性缺失
143011,Z90.200x001,后天性肺(部分)缺失
143012,Z90.300,胃部分后天性缺失
143014,Z90.400,消化道其他部分后天性缺失
143015,Z90.400x001,后天性结肠(部分)缺失
143016,Z90.400x002,后天性消化道部分缺失
143017,Z90.400x003,后天性胆囊缺失
143019,Z90.402,食管部分切除术后状态
143020,Z90.403,小肠部分切除术后状态
143021,Z90.404,全结肠切除术后状态
143022,Z90.405,结肠部分切除术后状态
143025,Z90.500,肾后天性缺失
143026,Z90.500x001,手术后肾缺失
143027,Z90.600,泌尿道其他部分后天性缺失
119376,G40.400x001,婴儿痉挛症(West综合征)
119377,G40.400x002,伦诺克斯-加斯托综合征(Lennox-Gastaut综合征)
137614,S83.500x042,膝关节后十字韧带完全断裂
137615,S83.501,膝关节十字韧带劳损
137616,S83.600,膝的其他和未特指部位的扭伤和劳损
137617,S83.600x002,膝关节损伤
137618,S83.600x003,创伤性膝关节积血
137619,S83.600x004,胫腓近端关节扭伤
137620,S83.600x005,胫腓近端关节损伤
137621,S83.600x006,胫腓近端韧带扭伤
137622,S83.600x007,胫腓近端韧带损伤
137623,S83.601,膝关节扭伤
137624,S83.602,胫腓韧带上端撕裂
137625,S83.603,上胫腓关节扭伤
137626,S83.700,膝的多处结构的损伤
137627,S83.700x001,膝外侧半月板伴副韧带损伤
137628,S83.700x002,膝外侧半月板伴十字韧带损伤
137629,S83.700x003,膝关节多处损伤
137630,S83.700x004,膝内侧半月板伴副韧带损伤
137631,S83.700x005,膝内侧半月板伴十字韧带损伤
137632,S83.700x006,膝关节多处韧带损伤
137633,S84.000,在小腿水平的胫神经损伤
137634,S84.000x001,胫后神经损伤
137635,S84.000x002,胫神经损伤
137636,S84.100,在小腿水平的腓神经损伤
137637,S84.100x001,腓神经损伤
137638,S84.200,在小腿水平的皮感觉神经损伤
137639,S84.200x001,小腿皮感觉神经损伤
137641,S84.700x001,小腿多处神经损伤
137642,S84.800,在小腿水平的其他神经损伤
137643,S84.800x001,腓总神经损伤
137646,S84.900x001,小腿神经损伤
137647,S85.000,腘动脉损伤
137648,S85.100,胫动脉损伤（前）（后）
137649,S85.100x001,胫动脉损伤
137650,S85.100x002,胫前动脉损伤
137652,S85.102,创伤性胫后动脉血栓形成
137653,S85.200,腓动脉损伤
137654,S85.300,在小腿水平的大隐静脉损伤
137656,S85.400,在小腿水平的小隐静脉损伤
137657,S85.400x001,小腿小隐静脉损伤
137658,S85.500,腘静脉损伤
137659,S85.700,在小腿水平的多处血管损伤
137661,S85.800,在小腿水平的其他血管损伤
137662,S85.800x001,胫后血管损伤
137663,S85.801,创伤性胫后动静脉损伤
137664,S85.900,在小腿水平的血管的损伤
138642,T26.401,眼球烧伤
138644,T26.500x002,眼睑腐蚀伤
136897,S52.211,开放性尺骨骨折
136898,S52.300,桡骨干骨折
136899,S52.300x011,盖氏骨折
136900,S52.310,开放性桡骨干骨折
136902,S52.400x001,桡尺骨骨干骨折
136903,S52.410,开放性尺骨桡骨骨干骨折
136904,S52.500,桡骨下端骨折
137920,T01.800,累及其他复合身体部位的开放性伤口
137921,T01.800x001,身体复合部位的开放性损伤
137922,T01.900,多处开放性伤口
137923,T01.901,多发性穿刺伤
137924,T01.902,多发性动物咬伤
137925,T01.903,多发性切割伤
137926,T01.904,多发性撕裂伤
137927,T02.000,累及头部伴有颈部的骨折
137928,T02.000x001,头和颈骨折
137929,T02.010,开放性头部伴颈部骨折
137930,T02.100,累及胸部伴有下背和骨盆的骨折
137931,T02.100x001,躯干多发性骨折
118294,F15.800,使用其他兴奋剂（包括咖啡因）引起的其他精神和行为障碍
118295,F15.900,使用其他兴奋剂（包括咖啡因）引起的精神和行为障碍
118296,F15.900x001,含有咖啡因的兴奋剂所致的精神和行为障碍
118297,F15.900x002,咖啡因所致的精神和行为障碍
118298,F15.900x003,苯丙胺类兴奋剂所致的精神和行为障碍
118299,F15.900x004,氯胺酮所致的精神和行为障碍
118301,F16.000x002,致幻剂急性中毒
118302,F16.100,有害性使用致幻剂引起的精神和行为障碍
118303,F16.100x002,致幻剂非成瘾性滥用
118304,F16.200,使用致幻剂引起的依赖综合征
118305,F16.300,使用致幻剂引起的戒断状态
118307,F16.400x001,伴有谵妄的致幻剂戒断状态
118308,F16.500,使用致幻剂引起的精神性障碍
118309,F16.600,使用致幻剂引起的遗忘综合征
118310,F16.700,使用致幻剂引起的残留性和迟发性精神病性障碍
118312,F16.900,使用致幻剂引起的精神和行为障碍
118313,F17.000,使用烟草急性中毒引起的精神和行为障碍
118314,F17.000x001,烟草急性中毒
118315,F17.100,有害性使用烟草引起的精神和行为障碍
118317,F17.200,使用烟草引起的依赖综合征
118318,F17.300,使用烟草引起的戒断状态
118319,F17.400,使用烟草引起的戒断状态伴有谵妄
118321,F17.500,使用烟草引起的精神性障碍
118322,F17.600,使用烟草引起的遗忘综合征
118323,F17.700,使用烟草引起的残留性和迟发性精神病性障碍
118324,F17.800,使用烟草质引起的其他精神和行为障碍
111654,B18.100x007,病毒性肝炎乙型慢性淤胆型
111656,B18.104,慢性轻度乙型病毒性肝炎
111657,B18.105,慢性中度乙型病毒性肝炎
111658,B18.106,慢性重度乙型病毒性肝炎
111660,B18.200,慢性丙型病毒性肝炎
111661,B18.200x009,病毒性肝炎丙型慢性淤疸型
111662,B18.201,慢性黄疸型丙型病毒性肝炎
111663,B18.202,慢性轻度丙型病毒性肝炎
111664,B18.203,慢性中度丙型病毒性肝炎
111665,B18.204,慢性重度丙型病毒性肝炎
111666,B18.205+N08.0*,丙型肝炎相关性肾炎
111667,B18.800,慢性病毒性肝炎，其他的
111668,B18.800x001,病毒性肝炎三重感染（三重以上）（慢性轻度）
111669,B18.800x002,病毒性肝炎三重感染（三重以上）（慢性中度）
111670,B18.800x003,病毒性肝炎三重感染（三重以上）（慢性重度）
111671,B18.800x004,病毒性肝炎三重感染（三重以上）（慢性重型）
111672,B18.800x005,慢性戊型病毒性肝炎
111673,B18.801,慢性轻度重叠感染型病毒性肝炎
111674,B18.802,慢性重叠型病毒性肝炎
111675,B18.803,慢性重型重叠型病毒性肝炎
111676,B18.804,慢性混合型病毒性肝炎
111677,B18.805,慢性重型混合型病毒性肝炎
111678,B18.900,慢性病毒性肝炎
112666,C18.300,结肠肝曲恶性肿瘤
112668,C18.500,结肠脾曲恶性肿瘤
112669,C18.600,降结肠恶性肿瘤
112670,C18.700,乙状结肠恶性肿瘤
112672,C18.800x002,盲肠及升结肠恶性肿瘤
112673,C18.801,降结肠乙状结肠恶性肿瘤
112674,C18.802,升结肠横结肠恶性肿瘤
112675,C18.803,横结肠降结肠恶性肿瘤
112676,C18.900,结肠恶性肿瘤
112678,C18.901,结肠腺瘤恶变
112679,C19.x00,直肠乙状结肠连接处恶性肿瘤
112680,C19.x01,结肠和直肠恶性肿瘤
112681,C20.x00,直肠恶性肿瘤
112682,C20.x00x003,直肠多处恶性肿瘤
112684,C21.000,肛门恶性肿瘤
112685,C21.100,肛管恶性肿瘤
112686,C21.101,肛门括约肌恶性肿瘤
112687,C21.200,泄殖腔肛源区恶性肿瘤
112689,C21.801,直肠肛管恶性肿瘤
112953,C44.400x004,头皮恶性肿瘤
112954,C44.401,颈部皮肤恶性肿瘤
112955,C44.500,躯干皮肤恶性肿瘤
112956,C44.501,乳房皮肤恶性肿瘤
112957,C44.502,胸部皮肤恶性肿瘤
143028,Z90.600x002,后天性膀胱缺失
143029,Z90.600x003,后天性输尿管缺失
143030,Z90.700,生殖器官后天性缺失
143031,Z90.700x002,后天性阴囊缺失
143032,Z90.700x003,后天性龟头缺失
143033,Z90.700x005,后天性阴茎缺失
143034,Z90.700x006,后天性卵巢缺失
143035,Z90.701,子宫切除术后状态
143036,Z90.702,子宫部分切除术后状态
143037,Z90.703,宫颈切除术后状态
143038,Z90.704,单侧卵巢切除术后状态
143039,Z90.705,双侧卵巢切除术后状态
143040,Z90.706,单侧输卵管卵巢切除术后状态
143041,Z90.707,双侧输卵管卵巢切除术后状态
143042,Z90.708,前列腺切除术后状态
143043,Z90.709,睾丸切除术后状态
143044,Z90.800,"器官后天性缺失,其他的"
143045,Z90.800x002,后天性肋骨缺失
143046,Z91.000,非药物和生物制品过敏个人史
143047,Z91.100,不服从医疗和医疗制度个人史
143048,Z91.200,个人卫生不良个人史
143049,Z91.300,有害健康的作息安排个人史
143050,Z91.400,心理创伤个人史，不可归类在他处者
143051,Z91.400x001,心理创伤史
143052,Z91.500,自我伤害个人史
143053,Z91.500x001,假自杀史
143054,Z91.500x003,自杀企图史
143056,Z91.600,"身体创伤个人史,其他的"
143057,Z91.601,损伤个人史
143058,Z91.700,女性生殖器官切割史
143060,Z91.800x001,铅中毒史
143061,Z91.800x002,吸烟史
143062,Z92.000,避孕个人史
143063,Z92.000x001,避孕史
143064,Z92.001,输卵管绝育史
143065,Z92.100,长期（近期）使用抗凝血药个人史
143066,Z92.200,长期（近期）使用其他药剂个人史
143068,Z92.201,使用阿司匹林个人史
143069,Z92.300,辐射照射个人史
143070,Z92.300x001,放射治疗史
143072,Z92.401,脑血管手术史
112626,C15.802,食管中下段恶性肿瘤
112627,C15.900,食管恶性肿瘤
112628,C15.900x003,食管多处恶性肿瘤
112629,C16.000,贲门恶性肿瘤
112630,C16.000x003,贲门口恶性肿瘤
112631,C16.000x004,胃角恶性肿瘤
112633,C16.002,食管胃连接处恶性肿瘤
112634,C16.100,胃底恶性肿瘤
112635,C16.200,胃体恶性肿瘤
112636,C16.300,幽门窦恶性肿瘤
112637,C16.301,胃窦恶性肿瘤
112639,C16.401,幽门前恶性肿瘤
138645,T26.500x003,眼周区腐蚀伤
138646,T26.600,角膜和结合膜囊腐蚀伤
138647,T26.600x001,角膜和结膜腐蚀伤
138649,T26.600x003,结膜腐蚀伤
138650,T26.601,角膜伴结膜酸性烧伤
138651,T26.602,角膜化学性烧伤
138652,T26.603,角膜碱性烧伤
138653,T26.604,角膜酸性烧伤
137873,S98.200,两个或更多足趾的创伤性切断
137874,S98.200x001,两趾切断
137875,S98.200x002,多趾切断
137876,S98.300,足其他部位的创伤性切断
137877,S98.400,足创伤性切断
137878,S99.700,踝和足多处损伤
137879,S99.700x001,足部多处损伤
137880,S99.700x002,踝部多处损伤
137881,S99.800,踝和足其他特指的损伤
137882,S99.800x001,足部软组织撕脱伤
137883,S99.900,踝和足损伤
137884,S99.900x001,足部损伤
137885,S99.900x002,踝部损伤
137886,T00.000,累及头部伴有颈部的浅表损伤
137887,T00.000x001,头和颈浅表损伤
137888,T00.100,累及胸部伴有腹部、下背和骨盆的浅表损伤
137889,T00.100x001,胸伴腹和下背及骨盆浅表损伤
137890,T00.200,累及上肢多个部位的浅表损伤
137891,T00.200x001,上肢多处浅表损伤
137892,T00.300,累及下肢多个部位的浅表损伤
137893,T00.300x001,下肢多处浅表损伤
137895,T00.600x001,上肢和下肢多处浅表损伤
137896,T00.800,累及身体其他复合部位的浅表损伤
137897,T00.800x001,身体复合部位的浅表损伤
137898,T00.900,多处浅表损伤
137899,T00.900x002,多处皮肤浅表擦伤
137901,T00.900x004,多处皮肤浅表青肿
137902,T00.900x005,多处皮肤浅表挫伤
137903,T00.900x006,多处皮肤浅表血肿
137905,T00.901,多处挫伤
137906,T00.902,多处皮肤破损
137907,T01.000,累及头部伴有颈部的开放性伤口
137908,T01.000x001,头和颈开放性损伤
137909,T01.100,累及胸部伴有腹部、下背和骨盆的开放性伤口
137911,T01.101,开放性胸腹损伤
137912,T01.200,累及上肢多个部位的开放性伤口
137913,T01.200x001,上肢多处开放性损伤
137915,T01.300x001,下肢多处开放性损伤
137917,T01.302,下肢多处裂伤
137918,T01.600,累及上肢伴有下肢多个部位的开放性伤口
137919,T01.600x001,上肢和下肢多处开放性损伤
118325,F17.900,使用烟草引起的精神和行为障碍
118326,F18.000,使用挥发性溶剂急性中毒引起的精神和行为障碍
118327,F18.000x001,挥发性溶剂急性中毒
118328,F18.100,有害性使用挥发性溶剂引起的精神和行为障碍
118329,F18.100x001,挥发性溶剂的有害使用
118330,F18.200,使用挥发性溶剂引起的依赖综合征
118331,F18.300,使用挥发性溶剂引起的戒断状态
118332,F18.400,使用挥发性溶剂引起的戒断状态伴有谵妄
118333,F18.500,使用挥发性溶剂引起的精神性障碍
118334,F18.600,使用挥发性溶剂引起的遗忘综合征
118335,F18.700,使用挥发性溶剂引起的残留性和迟发性精神病性障碍
119195,G25.200x006,周围神经病性震颤
119196,G25.200x007,肌张力障碍性震颤
119197,G25.200x008,静止性震颤
119198,G25.200x009,姿势性震颤
119199,G25.201,意向性震颤
119200,G25.202,动作性震颤
119201,G25.300,肌阵挛
119202,G25.300x002,药物性肌阵挛
119203,G25.300x003,非进展性脑病的肌阵挛持续状态
119204,G25.300x004,睡眠肌阵挛
137420,S75.100x002,髋部股静脉损伤
137421,S75.100x003,大腿股静脉损伤
137422,S75.200,在髋和大腿水平的大隐静脉损伤
137423,S75.200x001,大腿大隐静脉损伤
137424,S75.700,在髋和大腿水平的多血管损伤
137426,S75.700x002,大腿多处血管损伤
137427,S75.800,在髋和大腿水平的其他血管损伤
137428,S75.900,在髋和大腿水平血管的损伤
137429,S75.900x001,髋部血管损伤
137431,S75.901,创伤性股动静脉瘘
137432,S76.000,髋部肌肉和肌腱损伤
137433,S76.000x002,髋部肌肉损伤
137434,S76.000x003,髋部肌腱损伤
137435,S76.100,四头肌和肌腱损伤
137437,S76.100x002,股四头肌肌肉损伤
137438,S76.100x003,股四头肌肌腱损伤
137439,S76.100x004,髌腱断裂
137440,S76.101,股四头肌腱断裂
137441,S76.102,髌韧带损伤
137443,S76.200x002,大腿内收肌肌肉损伤
137444,S76.200x003,大腿内收肌肌腱损伤
137445,S76.300,在大腿水平的后部肌群和肌腱损伤
137447,S76.300x002,大腿后部肌群肌肉损伤
137448,S76.301,大腿后部肌腱损伤
137449,S76.400,在大腿水平的其他和未特指的肌肉和肌腱损伤
137450,S76.401,大腿肌腱损伤
137451,S76.402,大腿肌断裂
112958,C44.503,腹部皮肤恶性肿瘤
112959,C44.504,背部皮肤恶性肿瘤
112960,C44.505,肩胛区皮肤恶性肿瘤
112961,C44.506,臀部皮肤恶性肿瘤
112962,C44.507,肛门皮肤恶性肿瘤
112963,C44.508,肛周皮肤恶性肿瘤
112964,C44.509,腹股沟皮肤恶性肿瘤
112965,C44.600,上肢（包括肩）皮肤恶性肿瘤
112966,C44.601,肩部皮肤恶性肿瘤
112967,C44.602,上臂皮肤恶性肿瘤
112968,C44.603,前臂皮肤恶性肿瘤
112969,C44.604,肘部皮肤恶性肿瘤
112970,C44.605,腕部皮肤恶性肿瘤
112971,C44.606,手皮肤恶性肿瘤
112972,C44.700,下肢（包括髋）皮肤恶性肿瘤
112973,C44.701,髋部皮肤恶性肿瘤
112974,C44.702,大腿皮肤恶性肿瘤
112975,C44.703,小腿皮肤恶性肿瘤
112976,C44.704,膝部皮肤恶性肿瘤
112977,C44.705,腘窝皮肤恶性肿瘤
112978,C44.706,踝部皮肤恶性肿瘤
112979,C44.707,足皮肤恶性肿瘤
112980,C44.800,皮肤交搭跨越恶性肿瘤的损害
112981,C44.900,皮肤恶性肿瘤
112982,C44.901,汗腺恶性肿瘤
112983,C45.000,胸膜间皮瘤
112984,C45.100,腹膜间皮瘤
112985,C45.100x005,腹膜壁层间皮瘤
112986,C45.101,肠系膜间皮瘤
112987,C45.102,结肠系膜间皮瘤
112988,C45.103,网膜间皮瘤
112989,C45.200,心包间皮瘤
112990,C45.700,间皮瘤，其他部位的
112991,C45.700x002,腹膜后间皮瘤
112993,C45.701,肺间皮瘤
110001,A00.000,霍乱，由于O1群霍乱弧菌，霍乱生物型所致
110002,A00.000x001,古典生物型霍乱
110004,A00.100x001,埃尔托生物型霍乱
110005,A00.900,霍乱
110006,A00.900x002,霍乱轻型
110007,A00.900x003,霍乱中型
110008,A00.900x004,霍乱重型
110010,A01.000,伤寒
110011,A01.000x004,伤寒复发
110013,A01.000x006,伤寒迁延型
110014,A01.000x007,伤寒逍遥型
110015,A01.000x008,伤寒并发腹膜炎
110016,A01.000x009,伤寒并发肠穿孔
110017,A01.000x010,伤寒并发肠出血
110018,A01.000x011,伤寒并发中毒性肝炎
110020,A01.000x014,伤寒并发胆囊炎
110021,A01.000x016+I41.0*,伤寒并发中毒性心肌炎
110022,A01.000x017,伤寒轻型
110023,A01.000x018,伤寒普通型
